transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,date_clean,amount_clean,is_refund,category_clean,location_clean,is_outlier
T10920,U014,4/8/2024,Expense,food,839,Upi,BAN,2024-04-08,839.0,False,Food,Bangalore,False
T10545,U123,24-10-22,Expense,RENT,₹7727,CRD,MUMBAI,2022-10-24,7727.0,False,Rent,Mumbai,False
T5203,U008,9/3/2021,Expense,Foodd,1222,Card,JAIPUR,2021-09-03,1222.0,False,Food,Jaipur,False
T4228,U069,30-03-22,Expense,Foods,2341,Csh,AHM,2022-03-30,2341.0,False,Food,Ahmedabad,False
T11033,U074,10/23/2024,Income,Bonus,₹22832,upi,bangalore,2024-10-23,22832.0,False,Bonus,Bangalore,True
T4566,U117,1/2/2024,Expense,rent,7918,Bank_Transfer,BANGALORE,2024-01-02,7918.0,False,Rent,Bangalore,False
T8878,U001,7/24/2022,Expense,Foodd,3632,csh,delhi,2022-07-24,3632.0,False,Food,Delhi,False
T9383,U128,11/20/2022,Expense,utilities,8580,CRD,PUNE,2022-11-20,8580.0,False,Utilities,Pune,False
T13824,U099,23-07-2022,Expense,Traval,1563,Bank_Transfer,CHE,2022-07-23,1563.0,False,Travel,Chennai,False
T11652,U026,10/31/2021,Income,Others,52787,Bank_Transfer,BAN,2021-10-31,52787.0,False,Others,Bangalore,True
T0793,U011,4/25/2024,Expense,Rent,6174,BankTransfer,LUCKNOW,2024-04-25,6174.0,False,Rent,Lucknow,False
T8646,U075,11/20/2023,Income,Bonus,74161,Csh,PUN,2023-11-20,74161.0,False,Bonus,Pune,True
T0322,U073,5/30/2022,Expense,Rent,Rs.8437,Bank_Transfer,CHE,2022-05-30,8437.0,False,Rent,Chennai,False
T1059,U071,9/8/2024,Expense,Utility,₹3304,Card,PUN,2024-09-08,3304.0,False,Utilities,Pune,False
T5743,U109,17-11-2024,Income,Salary,₹64703,,,2024-11-17,64703.0,False,Salary,Hyderabad,True
T4948,U107,3/13/2023,Expense,Misc,1037,BankTransfer,LUC,2023-03-13,1037.0,False,Misc,Lucknow,False
T5990,U106,2/27/2023,Income,Others,60230,Csh,chennai,2023-02-27,60230.0,False,Others,Chennai,True
T3255,U130,6/26/2022,Expense,others,Rs.9363,bank transfer,KOL,2022-06-26,9363.0,False,Others,Kolkata,False
T13741,U067,10/23/2022,Expense,Utilties,9717,Crd,AHMEDABAD,2022-10-23,9717.0,False,Utilities,Ahmedabad,False
T12224,U022,11/4/2024,Expense,Rnt,-1000,cash,chennai,2024-11-04,1000.0,True,Rent,Chennai,False
T7040,U028,9/26/2021,Expense,food,7521,upi,Chennai,2021-09-26,7521.0,False,Food,Chennai,False
T11614,U120,3/6/2023,Expense,RENT,₹754,Bank_Transfer,,2023-03-06,754.0,False,Rent,Bangalore,False
T4075,U116,6/14/2021,Expense,Foodd,₹2263,Csh,Bangalore,2021-06-14,2263.0,False,Food,Bangalore,False
T3479,U039,9/12/2021,Expense,Food,1971,Crd,,2021-09-12,1971.0,False,Food,Kolkata,False
T4461,U093,6/29/2023,Expense,Rent,49853,upi,AHM,2023-06-29,49853.0,False,Rent,Ahmedabad,True
T8013,U028,5/17/2023,Expense,TRAVEL,2645,Bank Transfr,BAN,2023-05-17,2645.0,False,Travel,Bangalore,False
T3224,U142,10/8/2023,Expense,RENT,7298,Crd,Kolkata,2023-10-08,7298.0,False,Rent,Kolkata,False
T6432,U036,12/6/2024,Expense,food,3200,Bank Transfr,LUCKNOW,2024-12-06,3200.0,False,Food,Lucknow,False
T12188,U009,11/3/2023,Income,Freelance,₹40151,upi,CHENNAI,2023-11-03,40151.0,False,Freelance,Chennai,True
T5098,U056,18-06-23,Expense,Rentt,9887,CARD,mumbai,2023-06-18,9887.0,False,Rent,Mumbai,False
T11838,U080,2/7/2023,Expense,entertainment,5313 INR,Upi,Ahmedabad,2023-02-07,5313.0,False,Entertainment,Ahmedabad,False
T11420,U009,11/11/2024,Expense,rent,5534,Upi,Kolkata,2024-11-11,5534.0,False,Rent,Kolkata,False
T11122,U085,29-11-2023,Expense,Food,4309,Bank Transfer,MUM,2023-11-29,4309.0,False,Food,Mumbai,False
T7475,U027,4/1/2021,Expense,Food,614,,JAI,2021-04-01,614.0,False,Food,Jaipur,False
T1843,U092,5/8/2024,Expense,Traval,7285,,,2024-05-08,7285.0,False,Travel,Kolkata,False
T13543,U138,3/15/2024,Expense,rent,9968,,,2024-03-15,9968.0,False,Rent,Delhi,False
T7348,U063,9/25/2024,Expense,Foods,2732,csh,HYD,2024-09-25,2732.0,False,Food,Hyderabad,False
T2165,U048,6/11/2023,Expense,TRAVEL,4777,Bank_Transfer,DELHI,2023-06-11,4777.0,False,Travel,Delhi,False
T3082,U050,7/23/2021,Expense,,3972,UPi,,2021-07-23,3972.0,False,Uncategorized,Lucknow,False
T6570,U115,5/19/2022,Expense,Rent,12915,,DELHI,2022-05-19,12915.0,False,Rent,Delhi,False
T7127,U106,2/26/2024,Expense,entertainment,7253,CRD,Kolkata,2024-02-26,7253.0,False,Entertainment,Kolkata,False
T5496,U057,6/1/2023,Expense,Rnt,7343,UPi,jaipur,2023-06-01,7343.0,False,Rent,Jaipur,False
T3283,U101,23-09-23,Expense,entertainment,8217,,bangalore,2023-09-23,8217.0,False,Entertainment,Bangalore,False
T3351,U114,11/28/2022,Income,Freelance,60213,BankTransfer,DELHI,2022-11-28,60213.0,False,Freelance,Delhi,True
T8970,U060,8/7/2023,Expense,RENT,₹8243,,,2023-08-07,8243.0,False,Rent,Pune,False
T1691,U094,12/16/2023,Income,Investment,59766,Crd,AHM,2023-12-16,59766.0,False,Investment,Ahmedabad,True
T11042,U002,5/12/2024,Expense,Traval,-1000,CASH,lucknow,2024-05-12,1000.0,True,Travel,Lucknow,False
T8522,U138,3/7/2021,Expense,Utilties,2631,Cash,jaipur,2021-03-07,2631.0,False,Utilities,Jaipur,False
T11816,U047,5/16/2023,Expense,Helth,6249 INR,BankTransfer,Hyderabad,2023-05-16,6249.0,False,Health,Hyderabad,False
T11571,U074,1/5/2023,Expense,Entertain,8520,BankTransfer,Pune,2023-01-05,8520.0,False,Entertainment,Pune,False
T11523,U012,12/11/2024,Expense,Entrtnmnt,Rs.9140,Bank Transfer,JAI,2024-12-11,9140.0,False,Entertainment,Jaipur,False
T1398,U064,8/12/2022,Expense,Fod,6413,Cash,bangalore,2022-08-12,6413.0,False,Food,Bangalore,False
T12504,U090,9/2/2022,Income,Freelance,55483,Bank_Transfer,HYD,2022-09-02,55483.0,False,Freelance,Hyderabad,True
T11328,U138,5/3/2023,Expense,Utlities,8083,UPi,MUMBAI,2023-05-03,8083.0,False,Utilities,Mumbai,False
T13801,U150,2/1/2021,Expense,Utilties,1416,bank transfer,PUN,2021-02-01,1416.0,False,Utilities,Pune,False
T13736,U100,3/21/2021,Expense,entertainment,6325,Bank_Transfer,Mumbai,2021-03-21,6325.0,False,Entertainment,Mumbai,False
T7232,U124,12/25/2022,Expense,Entertain,9652,,,2022-12-25,9652.0,False,Entertainment,Jaipur,False
T2774,U137,3/17/2023,Expense,Entrtnmnt,6160,Bank Transfr,CHENNAI,2023-03-17,6160.0,False,Entertainment,Chennai,False
T12162,U083,2/18/2021,Expense,food,3871,Bank_Transfer,Mumbai,2021-02-18,3871.0,False,Food,Mumbai,False
T7637,U084,4/15/2022,Expense,savings,1466,UPI,CHENNAI,2022-04-15,1466.0,False,Savings,Chennai,False
T4462,U118,12/9/2023,Expense,rent,7634,Upi,PUNE,2023-12-09,7634.0,False,Rent,Pune,False
T12144,U062,2/22/2022,Expense,Foods,2686,csh,Kolkata,2022-02-22,2686.0,False,Food,Kolkata,False
T10488,U037,9/22/2023,Expense,food,2558,BankTransfer,AHMEDABAD,2023-09-22,2558.0,False,Food,Ahmedabad,False
T10546,U073,7/28/2023,Expense,Fod,221,upi,,2023-07-28,221.0,False,Food,Hyderabad,False
T0552,U026,11/17/2024,Expense,RENT,₹9869,bank transfer,CHE,2024-11-17,9869.0,False,Rent,Chennai,False
T11455,U149,12/10/2023,Income,Salary,29899,BankTransfer,lucknow,2023-12-10,29899.0,False,Salary,Lucknow,True
T8559,U087,5/3/2022,Expense,entertainment,₹3835,Csh,AHM,2022-05-03,3835.0,False,Entertainment,Ahmedabad,False
T3423,U125,1/17/2021,Expense,Utilties,₹1860,UPI,JAIPUR,2021-01-17,1860.0,False,Utilities,Jaipur,False
T8264,U120,10/21/2024,Expense,Travl,3165,Bank Transfer,delhi,2024-10-21,3165.0,False,Travel,Delhi,False
T6880,U076,7/16/2021,Expense,Utlities,8144,CRD,BAN,2021-07-16,8144.0,False,Utilities,Bangalore,False
T9464,U143,4/26/2023,Expense,Utilties,1979,UPi,ahmedabad,2023-04-26,1979.0,False,Utilities,Ahmedabad,False
T12757,U071,11/20/2024,Expense,,4319,UPi,,2024-11-20,4319.0,False,Uncategorized,Pune,False
T13146,U036,8/27/2023,Income,Investment,17113 INR,Card,Ahmedabad,2023-08-27,17113.0,False,Investment,Ahmedabad,False
T6197,U108,11/4/2021,Expense,Utility,5382,card,JAIPUR,2021-11-04,5382.0,False,Utilities,Jaipur,False
T2793,U068,10/27/2024,Expense,Utlities,5766,CRD,JAI,2024-10-27,5766.0,False,Utilities,Jaipur,False
T1513,U038,12/7/2021,Income,Bonus,32450,,jaipur,2021-12-07,32450.0,False,Bonus,Jaipur,True
T1634,U079,18-09-24,Expense,Utilties,2025,CARD,Jaipur,2024-09-18,2025.0,False,Utilities,Jaipur,False
T1404,U015,10/8/2024,Expense,Travel,6204,Upi,jaipur,2024-10-08,6204.0,False,Travel,Jaipur,False
T0140,U016,12/27/2023,Expense,RENT,4480,cash,PUNE,2023-12-27,4480.0,False,Rent,Pune,False
T7596,U051,8/13/2023,Income,Salary,₹11476,Card,BAN,2023-08-13,11476.0,False,Salary,Bangalore,False
T2044,U084,19-08-22,Expense,Utilties,1159,card,hyderabad,2022-08-19,1159.0,False,Utilities,Hyderabad,False
T11354,U143,8/4/2022,Expense,rent,8950,Cash,,2022-08-04,8950.0,False,Rent,Lucknow,False
T1711,U130,1/24/2021,Expense,utilities,₹6053,CASH,,2021-01-24,6053.0,False,Utilities,Bangalore,False
T3034,U069,9/17/2024,Expense,SAVINGS,9961,Crd,Bangalore,2024-09-17,9961.0,False,Savings,Bangalore,False
T0650,U124,7/18/2021,Expense,EDU,4359,bank transfer,LUCKNOW,2021-07-18,4359.0,False,Education,Lucknow,False
T1767,U043,27-12-22,Income,Freelance,70235,CRD,,2022-12-27,70235.0,False,Freelance,Bangalore,True
T7334,U084,3/12/2021,Expense,Rent,33308,cash,Bangalore,2021-03-12,33308.0,False,Rent,Bangalore,True
T6150,U008,10/3/2024,Expense,Traval,7966 INR,Card,Chennai,2024-10-03,7966.0,False,Travel,Chennai,False
T9381,U016,6/27/2021,Expense,travel,759,UPi,CHENNAI,2021-06-27,759.0,False,Travel,Chennai,False
T5115,U112,12/8/2024,Expense,FOOD,-500,BankTransfer,KOL,2024-12-08,500.0,True,Food,Kolkata,False
T13429,U020,19-06-2023,Expense,food,1499,CARD,Pune,2023-06-19,1499.0,False,Food,Pune,False
T6195,U090,11/15/2022,Expense,FOOD,9789,card,Pune,2022-11-15,9789.0,False,Food,Pune,False
T10442,U100,5/14/2023,Expense,travel,5549,,mumbai,2023-05-14,5549.0,False,Travel,Mumbai,False
T2289,U087,8/31/2022,Expense,,934,Bank_Transfer,AHMEDABAD,2022-08-31,934.0,False,Uncategorized,Ahmedabad,False
T4262,U080,12/7/2023,Expense,FOOD,4122,UPi,chennai,2023-12-07,4122.0,False,Food,Chennai,False
T9198,U044,16-03-21,Expense,Rentt,27525,UPi,Lucknow,2021-03-16,27525.0,False,Rent,Lucknow,True
T5785,U136,11/13/2022,Expense,entertainment,₹794,card,lucknow,2022-11-13,794.0,False,Entertainment,Lucknow,False
T0772,U024,11/22/2021,Expense,Health,4280,upi,KOL,2021-11-22,4280.0,False,Health,Kolkata,False
T1315,U099,1/4/2024,Expense,health,7906,upi,Kolkata,2024-01-04,7906.0,False,Health,Kolkata,False
T2507,U036,2/5/2024,Expense,OTHERS,1318,bank transfer,PUNE,2024-02-05,1318.0,False,Others,Pune,False
T6332,U024,9/23/2021,Income,Freelance,77882,UPI,PUNE,2021-09-23,77882.0,False,Freelance,Pune,True
T6251,U022,24-10-2023,Income,Salary,₹68075,Bank Transfr,PUNE,2023-10-24,68075.0,False,Salary,Pune,True
T2247,U123,9/9/2022,Expense,,444,Card,KOL,2022-09-09,444.0,False,Uncategorized,Kolkata,False
T4083,U030,26-05-23,Income,Bonus,17387,,CHENNAI,2023-05-26,17387.0,False,Bonus,Chennai,False
T10173,U066,3/9/2024,Expense,health,474,UPi,BANGALORE,2024-03-09,474.0,False,Health,Bangalore,False
T0032,U097,2/11/2022,Expense,Rent,24764,Csh,HYD,2022-02-11,24764.0,False,Rent,Hyderabad,True
T5342,U128,2/8/2023,Expense,Foodd,3304,Card,CHENNAI,2023-02-08,3304.0,False,Food,Chennai,False
T12708,U126,5/21/2022,Expense,Misc,7314,UPI,ahmedabad,2022-05-21,7314.0,False,Misc,Ahmedabad,False
T7555,U055,9/13/2022,Expense,RENT,4249 INR,Card,CHE,2022-09-13,4249.0,False,Rent,Chennai,False
T3336,U001,9/10/2022,Income,Freelance,55604,Cash,Chennai,2022-09-10,55604.0,False,Freelance,Chennai,True
T12287,U057,9/14/2022,Income,Salary,46399,CASH,PUNE,2022-09-14,46399.0,False,Salary,Pune,True
T2341,U108,20-03-2021,Expense,rent,5279,Csh,Hyderabad,2021-03-20,5279.0,False,Rent,Hyderabad,False
T4218,U084,5/28/2022,Expense,Others,8028,BankTransfer,kolkata,2022-05-28,8028.0,False,Others,Kolkata,False
T13128,U128,11/14/2023,Expense,HEALTH,865,Bank_Transfer,lucknow,2023-11-14,865.0,False,Health,Lucknow,False
T2614,U068,7/8/2023,Expense,Foods,1139,Csh,jaipur,2023-07-08,1139.0,False,Food,Jaipur,False
T4306,U083,8/27/2022,Expense,Educaton,7917,csh,AHMEDABAD,2022-08-27,7917.0,False,Education,Ahmedabad,False
T11419,U136,12/7/2022,Expense,Travel,6515,CARD,Ahmedabad,2022-12-07,6515.0,False,Travel,Ahmedabad,False
T13984,U106,19-08-24,Expense,Utility,9761,Bank Transfr,BAN,2024-08-19,9761.0,False,Utilities,Bangalore,False
T0069,U103,22-03-23,Expense,rent,1968 INR,upi,bangalore,2023-03-22,1968.0,False,Rent,Bangalore,False
T1372,U038,6/17/2021,Expense,Other,₹8596,Bank Transfer,AHMEDABAD,2021-06-17,8596.0,False,Others,Ahmedabad,False
T9074,U016,12/4/2024,Expense,Rent,30589 INR,Bank_Transfer,DELHI,2024-12-04,30589.0,False,Rent,Delhi,True
T1949,U107,6/8/2024,Expense,TRAVEL,2823,Csh,MUMBAI,2024-06-08,2823.0,False,Travel,Mumbai,False
T13505,U020,2/17/2021,Expense,Foods,174,,CHE,2021-02-17,174.0,False,Food,Chennai,False
T9659,U148,15-07-22,Expense,Utility,9710,Bank Transfr,pune,2022-07-15,9710.0,False,Utilities,Pune,False
T10626,U018,22-03-2024,Expense,Entertainment,Rs.1454,Bank Transfer,Hyderabad,2024-03-22,1454.0,False,Entertainment,Hyderabad,False
T1245,U097,4/28/2023,Expense,food,4040,card,CHENNAI,2023-04-28,4040.0,False,Food,Chennai,False
T11303,U139,11/29/2023,Expense,food,5575,BankTransfer,PUN,2023-11-29,5575.0,False,Food,Pune,False
T2113,U030,10/24/2021,Income,Investment,10309,Csh,lucknow,2021-10-24,10309.0,False,Investment,Lucknow,False
T4158,U035,9/11/2024,Income,Investment,69689,Bank Transfer,,2024-09-11,69689.0,False,Investment,Ahmedabad,True
T13671,U003,5/31/2024,Expense,Food,1495,,ahmedabad,2024-05-31,1495.0,False,Food,Ahmedabad,False
T8755,U054,6/10/2022,Income,Investment,₹49134,Upi,DEL,2022-06-10,49134.0,False,Investment,Delhi,True
T1015,U143,9/26/2023,Expense,rent,₹8950,Cash,BANGALORE,2023-09-26,8950.0,False,Rent,Bangalore,False
T10220,U036,6/10/2022,Income,Others,57854,CASH,DEL,2022-06-10,57854.0,False,Others,Delhi,True
T4592,U034,15-07-21,Expense,Entertainment,859,Crd,pune,2021-07-15,859.0,False,Entertainment,Pune,False
T7805,U002,11/8/2024,Expense,Rnt,6081,CARD,hyderabad,2024-11-08,6081.0,False,Rent,Hyderabad,False
T12261,U111,22-12-21,Income,Freelance,48933,card,MUMBAI,2021-12-22,48933.0,False,Freelance,Mumbai,True
T10409,U010,24-04-2024,Expense,Rent,Rs.20775,Cash,CHENNAI,2024-04-24,20775.0,False,Rent,Chennai,True
T2611,U097,9/15/2023,Expense,Travl,3197,Bank Transfr,,2023-09-15,3197.0,False,Travel,Hyderabad,False
T8752,U146,9/19/2024,Expense,RENT,1598,Card,Kolkata,2024-09-19,1598.0,False,Rent,Kolkata,False
T5694,U073,8/12/2023,Expense,travel,1377,Csh,HYD,2023-08-12,1377.0,False,Travel,Hyderabad,False
T7468,U129,3/2/2024,Expense,Rentt,28176,UPI,Hyderabad,2024-03-02,28176.0,False,Rent,Hyderabad,True
T13001,U112,4/3/2022,Expense,Rnt,5590,upi,JAIPUR,2022-04-03,5590.0,False,Rent,Jaipur,False
T7086,U009,4/28/2023,Expense,Utilities,Rs.7768,Card,BANGALORE,2023-04-28,7768.0,False,Utilities,Bangalore,False
T9828,U106,14-08-21,Expense,Rent,15775,CARD,,2021-08-14,15775.0,False,Rent,Kolkata,False
T11337,U147,20-06-21,Expense,utilities,5947,Card,bangalore,2021-06-20,5947.0,False,Utilities,Bangalore,False
T2454,U138,12/2/2022,Expense,Travel,2715,csh,PUNE,2022-12-02,2715.0,False,Travel,Pune,False
T5406,U015,29-05-24,Expense,Rnt,-500,Cash,CHE,2024-05-29,500.0,True,Rent,Chennai,False
T11227,U013,8/14/2023,Expense,Helth,9800,Csh,Ahmedabad,2023-08-14,9800.0,False,Health,Ahmedabad,False
T1636,U024,8/14/2022,Expense,Utilties,5844,card,JAIPUR,2022-08-14,5844.0,False,Utilities,Jaipur,False
T9691,U145,8/25/2022,Expense,TRAVEL,₹2909,CASH,,2022-08-25,2909.0,False,Travel,Chennai,False
T6750,U021,21-05-24,Expense,Rentt,5978,,Lucknow,2024-05-21,5978.0,False,Rent,Lucknow,False
T1538,U019,12/23/2023,Income,Freelance,62118,Bank Transfer,CHENNAI,2023-12-23,62118.0,False,Freelance,Chennai,True
T11875,U016,9/29/2021,Expense,Travel,8731,Bank Transfer,jaipur,2021-09-29,8731.0,False,Travel,Jaipur,False
T1118,U075,3/28/2022,Expense,Entertain,1322,Card,Delhi,2022-03-28,1322.0,False,Entertainment,Delhi,False
T1709,U069,24-06-2024,Expense,travel,Rs.7373,Bank Transfer,hyderabad,2024-06-24,7373.0,False,Travel,Hyderabad,False
T4274,U106,11/26/2021,Expense,FOOD,2822,Bank_Transfer,HYD,2021-11-26,2822.0,False,Food,Hyderabad,False
T13100,U008,11/27/2022,Income,Bonus,₹49835,Card,JAI,2022-11-27,49835.0,False,Bonus,Jaipur,True
T4450,U021,11/22/2023,Expense,Foods,3781,Bank_Transfer,KOL,2023-11-22,3781.0,False,Food,Kolkata,False
T13254,U132,6/23/2022,Income,Investment,19454,bank transfer,PUNE,2022-06-23,19454.0,False,Investment,Pune,False
T5261,U047,4/24/2023,Expense,Helth,560,CRD,AHMEDABAD,2023-04-24,560.0,False,Health,Ahmedabad,False
T10836,U034,5/18/2023,Income,Freelance,33341,UPi,CHENNAI,2023-05-18,33341.0,False,Freelance,Chennai,True
T9210,U080,12/24/2024,Expense,,4923,csh,CHE,2024-12-24,4923.0,False,Uncategorized,Chennai,False
T7624,U075,7/24/2024,Income,Others,946934 INR,Bank Transfer,Jaipur,2024-07-24,946934.0,False,Others,Jaipur,True
T2548,U110,19-03-22,Income,Investment,57810,BankTransfer,Jaipur,2022-03-19,57810.0,False,Investment,Jaipur,True
T8364,U013,12/19/2021,Income,Bonus,₹17011,BankTransfer,BANGALORE,2021-12-19,17011.0,False,Bonus,Bangalore,False
T11120,U107,12/20/2023,Income,Freelance,41449,Card,CHE,2023-12-20,41449.0,False,Freelance,Chennai,True
T5707,U048,17-07-2021,Expense,Fod,7669,Bank Transfr,Kolkata,2021-07-17,7669.0,False,Food,Kolkata,False
T8706,U140,22-02-2024,Income,Investment,₹59188,UPi,BANGALORE,2024-02-22,59188.0,False,Investment,Bangalore,True
T12088,U057,4/6/2023,Expense,Education,2212,upi,Pune,2023-04-06,2212.0,False,Education,Pune,False
T5226,U012,11/3/2022,Income,Others,45051,UPi,jaipur,2022-11-03,45051.0,False,Others,Jaipur,True
T9437,U065,2/17/2022,Expense,Foodd,2457,Upi,CHENNAI,2022-02-17,2457.0,False,Food,Chennai,False
T5800,U118,10/23/2022,Expense,TRAVEL,7439,UPi,lucknow,2022-10-23,7439.0,False,Travel,Lucknow,False
T4744,U014,19-07-2022,Expense,Rnt,4492,Bank Transfr,Pune,2022-07-19,4492.0,False,Rent,Pune,False
T9645,U093,27-11-21,Expense,FOOD,8174,bank transfer,BAN,2021-11-27,8174.0,False,Food,Bangalore,False
T0720,U043,5/5/2022,Expense,food,7605,,LUC,2022-05-05,7605.0,False,Food,Lucknow,False
T7280,U032,8/9/2024,Expense,TRAVEL,1670,CARD,lucknow,2024-08-09,1670.0,False,Travel,Lucknow,False
T5818,U120,2/1/2023,Expense,Rnt,5515,,KOLKATA,2023-02-01,5515.0,False,Rent,Kolkata,False
T9438,U022,11/15/2021,Expense,Fod,4852,UPI,JAI,2021-11-15,4852.0,False,Food,Jaipur,False
T8979,U120,7/25/2021,Expense,Fod,6860,upi,AHM,2021-07-25,6860.0,False,Food,Ahmedabad,False
T2444,U024,7/14/2024,Expense,Utility,3548,card,delhi,2024-07-14,3548.0,False,Utilities,Delhi,False
T5910,U103,16-06-22,Expense,Savings,₹4579,Bank Transfer,LUC,2022-06-16,4579.0,False,Savings,Lucknow,False
T3399,U075,9/4/2024,Expense,Rentt,8609,,PUNE,2024-09-04,8609.0,False,Rent,Pune,False
T6440,U144,2/9/2022,Expense,Rnt,4254,Bank_Transfer,CHENNAI,2022-02-09,4254.0,False,Rent,Chennai,False
T10346,U024,9/15/2023,Expense,food,7493,Upi,JAIPUR,2023-09-15,7493.0,False,Food,Jaipur,False
T2171,U147,18-08-22,Expense,Rnt,4802,CARD,CHE,2022-08-18,4802.0,False,Rent,Chennai,False
T10846,U140,1/16/2023,Expense,Rent,₹38943,upi,ahmedabad,2023-01-16,38943.0,False,Rent,Ahmedabad,True
T7244,U032,16-04-24,Expense,health,4003,Upi,BANGALORE,2024-04-16,4003.0,False,Health,Bangalore,False
T11226,U091,13-12-22,Expense,Utilties,5211,BankTransfer,,2022-12-13,5211.0,False,Utilities,Bangalore,False
T10706,U108,2/3/2024,Expense,food,7890,csh,Pune,2024-02-03,7890.0,False,Food,Pune,False
T11831,U122,11/20/2023,Expense,Rent,39411,upi,JAI,2023-11-20,39411.0,False,Rent,Jaipur,True
T3332,U046,20-11-21,Expense,Fod,2324,Csh,AHM,2021-11-20,2324.0,False,Food,Ahmedabad,False
T9658,U089,7/16/2024,Income,Others,40408,Upi,MUM,2024-07-16,40408.0,False,Others,Mumbai,True
T4196,U087,9/18/2024,Income,Salary,15505,Bank Transfr,DELHI,2024-09-18,15505.0,False,Salary,Delhi,False
T12339,U112,10/14/2023,Expense,Entertainment,8040,UPI,DEL,2023-10-14,8040.0,False,Entertainment,Delhi,False
T6290,U031,21-02-24,Expense,Education,4369,upi,DELHI,2024-02-21,4369.0,False,Education,Delhi,False
T9920,U074,3/30/2024,Expense,FOOD,1941,BankTransfer,Chennai,2024-03-30,1941.0,False,Food,Chennai,False
T11833,U054,16-10-24,Expense,TRAVEL,4847,Bank Transfr,,2024-10-16,4847.0,False,Travel,Mumbai,False
T10237,U076,11/2/2022,Expense,Fod,3528,Upi,JAI,2022-11-02,3528.0,False,Food,Jaipur,False
T4149,U001,7/12/2022,Expense,Rent,17529,Cash,AHMEDABAD,2022-07-12,17529.0,False,Rent,Ahmedabad,False
T8648,U076,3/9/2022,Expense,Food,179,upi,HYD,2022-03-09,179.0,False,Food,Hyderabad,False
T0373,U069,10/10/2023,Expense,Foodd,2368 INR,Card,Kolkata,2023-10-10,2368.0,False,Food,Kolkata,False
T12554,U075,3/20/2022,Expense,Entertain,2647,cash,BANGALORE,2022-03-20,2647.0,False,Entertainment,Bangalore,False
T4738,U019,14-10-2022,Income,Salary,₹32428,CRD,DEL,2022-10-14,32428.0,False,Salary,Delhi,True
T13750,U135,6/25/2021,Expense,Foods,1633,CASH,delhi,2021-06-25,1633.0,False,Food,Delhi,False
T13442,U055,10/6/2021,Expense,Entrtnmnt,8016,UPi,KOL,2021-10-06,8016.0,False,Entertainment,Kolkata,False
T0679,U076,12/13/2022,Expense,Utilities,8369,card,CHENNAI,2022-12-13,8369.0,False,Utilities,Chennai,False
T13179,U013,9/23/2023,Expense,Food,4932,,DEL,2023-09-23,4932.0,False,Food,Delhi,False
T0691,U099,8/25/2022,Income,Freelance,Rs.674606,CASH,CHENNAI,2022-08-25,674606.0,False,Freelance,Chennai,True
T11678,U055,27-10-22,Expense,RENT,4196,Bank Transfr,CHENNAI,2022-10-27,4196.0,False,Rent,Chennai,False
T1748,U112,30-05-22,Expense,rent,8457,upi,,2022-05-30,8457.0,False,Rent,Hyderabad,False
T8691,U108,29-02-24,Income,Freelance,899072,Csh,AHMEDABAD,2024-02-29,899072.0,False,Freelance,Ahmedabad,True
T10997,U095,6/2/2021,Expense,savings,8447,card,HYD,2021-06-02,8447.0,False,Savings,Hyderabad,False
T3203,U079,12/19/2022,Expense,,₹3557,Bank Transfer,Jaipur,2022-12-19,3557.0,False,Uncategorized,Jaipur,False
T12955,U110,5/28/2024,Income,Bonus,70126,Bank Transfr,Ahmedabad,2024-05-28,70126.0,False,Bonus,Ahmedabad,True
T4166,U003,2/27/2021,Expense,Educaton,3995,CARD,KOLKATA,2021-02-27,3995.0,False,Education,Kolkata,False
T2592,U113,8/27/2022,Expense,Education,4207,CASH,PUNE,2022-08-27,4207.0,False,Education,Pune,False
T0869,U084,23-11-22,Income,Investment,32525,CRD,HYD,2022-11-23,32525.0,False,Investment,Hyderabad,True
T1308,U069,3/6/2022,Income,Freelance,₹59941,Crd,AHM,2022-03-06,59941.0,False,Freelance,Ahmedabad,True
T4039,U049,7/5/2024,Income,Others,35662,Cash,chennai,2024-07-05,35662.0,False,Others,Chennai,True
T4718,U007,2/28/2022,Income,Salary,54309,card,KOL,2022-02-28,54309.0,False,Salary,Kolkata,True
T6599,U053,4/1/2022,Expense,Rnt,9882,card,JAI,2022-04-01,9882.0,False,Rent,Jaipur,False
T9283,U122,1/14/2024,Expense,Savings,8973,Cash,CHE,2024-01-14,8973.0,False,Savings,Chennai,False
T4178,U030,4/15/2021,Expense,Utility,821,,Hyderabad,2021-04-15,821.0,False,Utilities,Hyderabad,False
T0556,U111,7/2/2021,Income,Investment,68886,CRD,HYDERABAD,2021-07-02,68886.0,False,Investment,Hyderabad,True
T9266,U138,8/12/2023,Expense,RENT,5446,Upi,,2023-08-12,5446.0,False,Rent,Delhi,False
T10611,U102,2/11/2022,Expense,food,7403,Upi,bangalore,2022-02-11,7403.0,False,Food,Bangalore,False
T13033,U142,4/12/2022,Expense,Rentt,5317,bank transfer,KOL,2022-04-12,5317.0,False,Rent,Kolkata,False
T5536,U140,10/2/2021,Income,Salary,164337,UPi,jaipur,2021-10-02,164337.0,False,Salary,Jaipur,True
T9265,U048,1/22/2024,Expense,travel,3707,cash,Kolkata,2024-01-22,3707.0,False,Travel,Kolkata,False
